Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:54:47.598,COM3,, 0.328, -0.001, 1.007, -1.038, 0.610, 2.319, -0.187, 0.813, -1.989, 60.387, 61.427, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.598,COM3,, 0.328, -0.001, 1.007, -1.038, 0.610, 2.319, -0.192, 0.802, -1.978, 60.407, 61.433, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.598,COM3,, 0.328, -0.001, 1.007, -1.038, 0.610, 2.319, -0.198, 0.786, -1.967, 60.427, 61.453, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.598,COM3,, 0.366, -0.001, 1.007, -1.038, 0.610, 2.319, -0.198, 0.775, -1.956, 60.453, 61.480, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.598,COM3,, 0.366, 0.006, 1.008, -0.610, 0.244, 0.427, -0.203, 0.753, -1.956, 60.473, 61.507, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:47.610,COM5,, -0.017, 0.009, 1.023, 0.732, -0.366, -1.099, -0.516, -0.181, -0.148, 125.547, -12.500, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.610,COM5,, -0.017, 0.009, 1.023, 0.732, -0.366, -1.099, -0.511, -0.214, -0.154, 125.667, -12.673, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.610,COM5,, -0.017, 0.009, 1.023, 0.732, -0.366, -1.099, -0.505, -0.242, -0.159, 125.793, -12.847, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.610,COM5,, -0.083, 0.009, 1.023, 0.732, -0.366, -1.099, -0.505, -0.269, -0.165, 125.900, -13.020, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.610,COM5,, -0.083, 0.015, 1.013, 1.709, -1.221, 0.549, -0.494, -0.302, -0.165, 126.013, -13.200, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.610,COM5,, -0.083, 0.015, 1.013, 1.709, -1.221, 0.549, -0.489, -0.330, -0.159, 126.120, -13.373, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.633,COM3,, 0.366, 0.006, 1.008, -0.610, 0.244, 0.427, -0.203, 0.731, -1.950, 60.493, 61.527, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:47.633,COM3,, 0.366, 0.006, 1.008, -0.610, 0.244, 0.427, -0.209, 0.709, -1.950, 60.513, 61.540, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:47.633,COM3,, 0.393, 0.006, 1.008, -0.610, 0.244, 0.427, -0.209, 0.687, -1.945, 60.527, 61.547, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:47.633,COM3,, 0.393, -0.009, 1.010, 0.000, 0.122, 1.099, -0.209, 0.654, -1.939, 60.540, 61.547, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.633,COM3,, 0.393, -0.009, 1.010, 0.000, 0.122, 1.099, -0.209, 0.626, -1.934, 60.560, 61.547, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.633,COM3,, 0.393, -0.009, 1.010, 0.000, 0.122, 1.099, -0.209, 0.593, -1.928, 60.593, 61.540, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.649,COM5,, -0.083, 0.015, 1.013, 1.709, -1.221, 0.549, -0.478, -0.357, -0.159, 126.227, -13.553, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.649,COM5,, -0.127, 0.015, 1.013, 1.709, -1.221, 0.549, -0.472, -0.379, -0.154, 126.320, -13.740, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.649,COM5,, -0.127, 0.020, 1.012, 0.854, -0.488, 0.916, -0.467, -0.401, -0.154, 126.407, -13.933, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.649,COM5,, -0.127, 0.020, 1.012, 0.854, -0.488, 0.916, -0.461, -0.417, -0.148, 126.487, -14.120, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.649,COM5,, -0.127, 0.020, 1.012, 0.854, -0.488, 0.916, -0.461, -0.434, -0.143, 126.567, -14.307, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.649,COM5,, -0.161, 0.020, 1.012, 0.854, -0.488, 0.916, -0.456, -0.445, -0.137, 126.647, -14.500, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.650,COM5,, -0.161, 0.014, 1.013, -0.305, 0.000, 0.793, -0.456, -0.456, -0.132, 126.713, -14.680, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.662,COM3,, 0.414, -0.009, 1.010, 0.000, 0.122, 1.099, -0.209, 0.560, -1.923, 60.627, 61.547, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.662,COM3,, 0.414, 0.005, 1.008, 0.122, 0.061, 0.183, -0.209, 0.527, -1.923, 60.680, 61.567, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.662,COM3,, 0.414, 0.005, 1.008, 0.122, 0.061, 0.183, -0.209, 0.489, -1.923, 60.747, 61.587, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.662,COM3,, 0.414, 0.005, 1.008, 0.122, 0.061, 0.183, -0.203, 0.450, -1.923, 60.820, 61.607, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.662,COM3,, 0.398, 0.005, 1.008, 0.122, 0.061, 0.183, -0.203, 0.412, -1.923, 60.880, 61.627, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.662,COM3,, 0.398, -0.001, 1.008, 0.366, -0.061, -0.244, -0.203, 0.368, -1.923, 60.940, 61.640, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.662,COM3,, 0.398, -0.001, 1.008, 0.366, -0.061, -0.244, -0.198, 0.330, -1.923, 60.987, 61.633, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.686,COM5,, -0.161, 0.014, 1.013, -0.305, 0.000, 0.793, -0.456, -0.461, -0.132, 126.780, -14.860, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.686,COM5,, -0.161, 0.014, 1.013, -0.305, 0.000, 0.793, -0.461, -0.472, -0.126, 126.840, -15.040, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.686,COM5,, -0.196, 0.014, 1.013, -0.305, 0.000, 0.793, -0.461, -0.472, -0.121, 126.893, -15.220, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.686,COM5,, -0.196, 0.013, 1.012, -0.488, 0.061, -0.793, -0.461, -0.478, -0.126, 126.927, -15.407, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.686,COM5,, -0.196, 0.013, 1.012, -0.488, 0.061, -0.793, -0.467, -0.478, -0.132, 126.960, -15.600, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.686,COM5,, -0.196, 0.013, 1.012, -0.488, 0.061, -0.793, -0.467, -0.472, -0.132, 126.993, -15.787, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.686,COM5,, -0.230, 0.013, 1.012, -0.488, 0.061, -0.793, -0.472, -0.472, -0.137, 127.027, -15.953, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.688,COM3,, 0.398, -0.001, 1.008, 0.366, -0.061, -0.244, -0.198, 0.286, -1.923, 61.027, 61.627, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.688,COM3,, 0.349, -0.001, 1.008, 0.366, -0.061, -0.244, -0.198, 0.236, -1.928, 61.073, 61.620, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.688,COM3,, 0.349, -0.006, 1.012, 0.610, -0.244, -2.197, -0.192, 0.192, -1.939, 61.120, 61.613, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.688,COM3,, 0.349, -0.006, 1.012, 0.610, -0.244, -2.197, -0.192, 0.143, -1.950, 61.160, 61.607, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.688,COM3,, 0.349, -0.006, 1.012, 0.610, -0.244, -2.197, -0.187, 0.099, -1.961, 61.200, 61.620, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.688,COM3,, 0.278, -0.006, 1.012, 0.610, -0.244, -2.197, -0.187, 0.049, -1.972, 61.233, 61.627, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:47.708,COM3,, 0.278, 0.008, 1.005, 0.793, -0.549, -2.930, -0.181, 0.000, -1.983, 61.267, 61.613, -171.587, 27.66,,,,,,,,,,,,,,,,
 12:54:47.708,COM3,, 0.278, 0.008, 1.005, 0.793, -0.549, -2.930, -0.176, -0.049, -2.000, 61.293, 61.600, -171.587, 27.66,,,,,,,,,,,,,,,,
 12:54:47.708,COM3,, 0.278, 0.008, 1.005, 0.793, -0.549, -2.930, -0.176, -0.099, -2.016, 61.333, 61.587, -171.587, 27.66,,,,,,,,,,,,,,,,
 12:54:47.708,COM3,, 0.213, 0.008, 1.005, 0.793, -0.549, -2.930, -0.170, -0.148, -2.027, 61.380, 61.567, -171.587, 27.66,,,,,,,,,,,,,,,,
 12:54:47.708,COM3,, 0.213, 0.009, 1.015, 1.953, -0.671, -0.732, -0.159, -0.198, -2.032, 61.420, 61.553, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.708,COM3,, 0.213, 0.009, 1.015, 1.953, -0.671, -0.732, -0.148, -0.242, -2.038, 61.460, 61.547, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.708,COM3,, 0.213, 0.009, 1.015, 1.953, -0.671, -0.732, -0.137, -0.291, -2.038, 61.480, 61.547, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.711,COM5,, -0.230, -0.001, 1.017, 0.183, -0.183, -0.793, -0.472, -0.467, -0.143, 127.047, -16.107, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.711,COM5,, -0.230, -0.001, 1.017, 0.183, -0.183, -0.793, -0.467, -0.461, -0.148, 127.080, -16.253, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.711,COM5,, -0.230, -0.001, 1.017, 0.183, -0.183, -0.793, -0.467, -0.456, -0.148, 127.100, -16.407, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.711,COM5,, -0.207, -0.001, 1.017, 0.183, -0.183, -0.793, -0.467, -0.450, -0.154, 127.120, -16.560, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.711,COM5,, -0.207, 0.026, 1.013, 0.000, 0.000, 1.282, -0.467, -0.439, -0.148, 127.127, -16.713, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.711,COM5,, -0.207, 0.026, 1.013, 0.000, 0.000, 1.282, -0.467, -0.428, -0.143, 127.140, -16.853, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.740,COM5,, -0.207, 0.026, 1.013, 0.000, 0.000, 1.282, -0.467, -0.412, -0.132, 127.140, -16.987, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.740,COM5,, -0.207, 0.026, 1.013, 0.000, 0.000, 1.282, -0.467, -0.401, -0.126, 127.140, -17.107, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.740,COM5,, -0.183, 0.026, 1.013, 0.000, 0.000, 1.282, -0.467, -0.385, -0.121, 127.133, -17.207, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.740,COM5,, -0.183, 0.017, 1.013, 0.122, -0.244, 0.000, -0.467, -0.374, -0.121, 127.113, -17.300, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.740,COM5,, -0.183, 0.017, 1.013, 0.122, -0.244, 0.000, -0.467, -0.357, -0.121, 127.093, -17.380, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.740,COM5,, -0.183, 0.017, 1.013, 0.122, -0.244, 0.000, -0.467, -0.341, -0.121, 127.087, -17.447, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.740,COM5,, -0.150, 0.017, 1.013, 0.122, -0.244, 0.000, -0.461, -0.324, -0.121, 127.067, -17.520, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:47.746,COM3,, 0.130, 0.009, 1.015, 1.953, -0.671, -0.732, -0.132, -0.335, -2.043, 61.487, 61.547, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.746,COM3,, 0.130, 0.004, 1.009, 0.671, 0.244, -0.732, -0.126, -0.374, -2.049, 61.500, 61.560, -171.587, 27.67,,,,,,,,,,,,,,,,
 12:54:47.746,COM3,, 0.130, 0.004, 1.009, 0.671, 0.244, -0.732, -0.121, -0.412, -2.049, 61.507, 61.573, -171.587, 27.67,,,,,,,,,,,,,,,,
 12:54:47.746,COM3,, 0.130, 0.004, 1.009, 0.671, 0.244, -0.732, -0.121, -0.450, -2.054, 61.493, 61.580, -171.587, 27.67,,,,,,,,,,,,,,,,
 12:54:47.746,COM3,, 0.027, 0.004, 1.009, 0.671, 0.244, -0.732, -0.115, -0.489, -2.060, 61.480, 61.587, -171.587, 27.67,,,,,,,,,,,,,,,,
 12:54:47.746,COM3,, 0.027, 0.008, 1.007, 1.160, -0.854, 0.671, -0.110, -0.533, -2.054, 61.453, 61.580, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.775,COM3,, 0.027, 0.008, 1.007, 1.160, -0.854, 0.671, -0.104, -0.571, -2.049, 61.420, 61.573, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.775,COM3,, 0.027, 0.008, 1.007, 1.160, -0.854, 0.671, -0.099, -0.610, -2.049, 61.380, 61.573, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.775,COM3,, -0.087, 0.008, 1.007, 1.160, -0.854, 0.671, -0.093, -0.648, -2.043, 61.340, 61.587, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:47.775,COM3,, -0.087, 0.017, 1.006, -1.160, 0.427, -0.488, -0.099, -0.676, -2.049, 61.293, 61.613, -171.587, 27.69,,,,,,,,,,,,,,,,
 12:54:47.775,COM3,, -0.087, 0.017, 1.006, -1.160, 0.427, -0.488, -0.104, -0.703, -2.049, 61.240, 61.640, -171.587, 27.69,,,,,,,,,,,,,,,,
 12:54:47.775,COM3,, -0.087, 0.017, 1.006, -1.160, 0.427, -0.488, -0.110, -0.725, -2.054, 61.173, 61.687, -171.587, 27.69,,,,,,,,,,,,,,,,
 12:54:47.775,COM3,, -0.189, 0.017, 1.006, -1.160, 0.427, -0.488, -0.110, -0.747, -2.054, 61.107, 61.727, -171.587, 27.69,,,,,,,,,,,,,,,,
 12:54:47.789,COM5,, -0.150, 0.011, 1.013, 0.000, 0.061, 1.099, -0.461, -0.308, -0.115, 127.047, -17.587, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.789,COM5,, -0.150, 0.011, 1.013, 0.000, 0.061, 1.099, -0.461, -0.291, -0.110, 127.027, -17.660, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.789,COM5,, -0.150, 0.011, 1.013, 0.000, 0.061, 1.099, -0.461, -0.269, -0.104, 127.000, -17.727, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.789,COM5,, -0.117, 0.011, 1.013, 0.000, 0.061, 1.099, -0.461, -0.253, -0.099, 126.973, -17.780, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.789,COM5,, -0.117, 0.006, 1.014, 0.000, 0.000, -0.305, -0.461, -0.236, -0.099, 126.960, -17.827, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.789,COM5,, -0.117, 0.006, 1.014, 0.000, 0.000, -0.305, -0.461, -0.214, -0.104, 126.940, -17.867, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.799,COM5,, -0.117, 0.006, 1.014, 0.000, 0.000, -0.305, -0.461, -0.198, -0.104, 126.940, -17.907, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.799,COM5,, -0.085, 0.006, 1.014, 0.000, 0.000, -0.305, -0.461, -0.181, -0.104, 126.933, -17.947, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.799,COM5,, -0.085, 0.013, 1.015, -0.061, 0.183, -0.671, -0.461, -0.159, -0.110, 126.920, -17.973, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.799,COM5,, -0.085, 0.013, 1.015, -0.061, 0.183, -0.671, -0.461, -0.143, -0.110, 126.900, -17.993, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.799,COM5,, -0.085, 0.013, 1.015, -0.061, 0.183, -0.671, -0.461, -0.126, -0.115, 126.893, -18.007, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.799,COM5,, -0.037, 0.013, 1.015, -0.061, 0.183, -0.671, -0.461, -0.104, -0.121, 126.887, -18.007, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.799,COM5,, -0.037, 0.016, 1.016, -1.038, 0.793, -0.610, -0.467, -0.088, -0.121, 126.900, -18.027, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.813,COM3,, -0.189, -0.012, 1.011, -0.366, 0.183, 1.099, -0.115, -0.764, -2.049, 61.047, 61.760, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:47.813,COM3,, -0.189, -0.012, 1.011, -0.366, 0.183, 1.099, -0.115, -0.780, -2.043, 60.987, 61.807, -171.580, 27.62,,,,,,,,,,,,,,,,
 12:54:47.813,COM3,, -0.189, -0.012, 1.011, -0.366, 0.183, 1.099, -0.115, -0.797, -2.038, 60.933, 61.853, -171.580, 27.62,,,,,,,,,,,,,,,,
 12:54:47.813,COM3,, -0.283, -0.012, 1.011, -0.366, 0.183, 1.099, -0.121, -0.807, -2.032, 60.873, 61.907, -171.580, 27.62,,,,,,,,,,,,,,,,
 12:54:47.814,COM3,, -0.283, 0.005, 1.011, 0.305, -0.671, 1.526, -0.115, -0.818, -2.027, 60.800, 61.960, -171.580, 27.64,,,,,,,,,,,,,,,,
 12:54:47.814,COM3,, -0.283, 0.005, 1.011, 0.305, -0.671, 1.526, -0.115, -0.829, -2.016, 60.740, 62.013, -171.580, 27.64,,,,,,,,,,,,,,,,
 12:54:47.814,COM3,, -0.283, 0.005, 1.011, 0.305, -0.671, 1.526, -0.115, -0.840, -2.010, 60.687, 62.067, -171.580, 27.64,,,,,,,,,,,,,,,,
 12:54:47.854,COM3,, -0.363, 0.005, 1.011, 0.305, -0.671, 1.526, -0.110, -0.840, -2.000, 60.620, 62.127, -171.580, 27.64,,,,,,,,,,,,,,,,
 12:54:47.854,COM3,, -0.363, -0.003, 1.008, 0.549, -0.977, 0.000, -0.110, -0.846, -2.005, 60.560, 62.187, -171.580, 27.67,,,,,,,,,,,,,,,,
 12:54:47.854,COM3,, -0.363, -0.003, 1.008, 0.549, -0.977, 0.000, -0.104, -0.846, -2.005, 60.487, 62.240, -171.573, 27.67,,,,,,,,,,,,,,,,
 12:54:47.855,COM3,, -0.363, -0.003, 1.008, 0.549, -0.977, 0.000, -0.104, -0.840, -2.005, 60.400, 62.293, -171.573, 27.67,,,,,,,,,,,,,,,,
 12:54:47.855,COM3,, -0.417, -0.003, 1.008, 0.549, -0.977, 0.000, -0.099, -0.835, -2.005, 60.327, 62.347, -171.573, 27.67,,,,,,,,,,,,,,,,
 12:54:47.855,COM3,, -0.417, 0.006, 1.005, 0.366, -0.366, -0.610, -0.099, -0.824, -2.005, 60.253, 62.400, -171.573, 27.65,,,,,,,,,,,,,,,,
 12:54:47.865,COM5,, -0.037, 0.016, 1.016, -1.038, 0.793, -0.610, -0.472, -0.066, -0.126, 126.920, -18.040, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.865,COM5,, -0.037, 0.016, 1.016, -1.038, 0.793, -0.610, -0.478, -0.049, -0.126, 126.947, -18.053, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.865,COM5,, 0.005, 0.016, 1.016, -1.038, 0.793, -0.610, -0.483, -0.027, -0.132, 126.980, -18.073, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.865,COM5,, 0.005, 0.018, 1.016, -0.183, 0.122, 0.732, -0.483, -0.016, -0.126, 127.000, -18.087, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.866,COM5,, 0.005, 0.018, 1.016, -0.183, 0.122, 0.732, -0.483, 0.000, -0.126, 127.027, -18.080, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.866,COM5,, 0.005, 0.018, 1.016, -0.183, 0.122, 0.732, -0.483, 0.011, -0.121, 127.047, -18.073, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.866,COM5,, 0.034, 0.018, 1.016, -0.183, 0.122, 0.732, -0.483, 0.022, -0.115, 127.047, -18.060, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.880,COM5,, 0.034, 0.021, 1.015, -1.343, 1.038, 0.732, -0.489, 0.038, -0.115, 127.047, -18.040, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:47.880,COM5,, 0.034, 0.021, 1.015, -1.343, 1.038, 0.732, -0.500, 0.049, -0.110, 127.040, -18.007, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:47.880,COM5,, 0.034, 0.021, 1.015, -1.343, 1.038, 0.732, -0.505, 0.066, -0.104, 127.020, -17.960, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:47.880,COM5,, 0.064, 0.021, 1.015, -1.343, 1.038, 0.732, -0.511, 0.077, -0.104, 126.993, -17.920, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:47.880,COM5,, 0.064, 0.001, 1.016, -1.160, 0.671, 0.366, -0.516, 0.088, -0.099, 126.980, -17.867, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.880,COM5,, 0.064, 0.001, 1.016, -1.160, 0.671, 0.366, -0.522, 0.093, -0.099, 126.960, -17.820, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.881,COM3,, -0.417, 0.006, 1.005, 0.366, -0.366, -0.610, -0.099, -0.807, -2.010, 60.187, 62.460, -171.573, 27.65,,,,,,,,,,,,,,,,
 12:54:47.881,COM3,, -0.417, 0.006, 1.005, 0.366, -0.366, -0.610, -0.093, -0.791, -2.010, 60.127, 62.527, -171.573, 27.65,,,,,,,,,,,,,,,,
 12:54:47.881,COM3,, -0.459, 0.006, 1.005, 0.366, -0.366, -0.610, -0.093, -0.775, -2.016, 60.053, 62.593, -171.573, 27.65,,,,,,,,,,,,,,,,
 12:54:47.881,COM3,, -0.459, 0.002, 1.008, 0.000, 0.061, -1.099, -0.093, -0.747, -2.021, 59.980, 62.660, -171.567, 27.66,,,,,,,,,,,,,,,,
 12:54:47.881,COM3,, -0.459, 0.002, 1.008, 0.000, 0.061, -1.099, -0.093, -0.720, -2.027, 59.927, 62.720, -171.567, 27.66,,,,,,,,,,,,,,,,
 12:54:47.881,COM3,, -0.459, 0.002, 1.008, 0.000, 0.061, -1.099, -0.093, -0.692, -2.032, 59.880, 62.767, -171.567, 27.66,,,,,,,,,,,,,,,,
 12:54:47.881,COM3,, -0.483, 0.002, 1.008, 0.000, 0.061, -1.099, -0.093, -0.659, -2.038, 59.840, 62.800, -171.567, 27.66,,,,,,,,,,,,,,,,
 12:54:47.900,COM5,, 0.064, 0.001, 1.016, -1.160, 0.671, 0.366, -0.527, 0.104, -0.099, 126.960, -17.773, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.900,COM5,, 0.074, 0.001, 1.016, -1.160, 0.671, 0.366, -0.533, 0.110, -0.093, 126.967, -17.740, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:47.900,COM5,, 0.074, 0.004, 1.016, -0.244, 0.122, 0.610, -0.533, 0.110, -0.093, 126.987, -17.727, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.900,COM5,, 0.074, 0.004, 1.016, -0.244, 0.122, 0.610, -0.533, 0.115, -0.088, 127.007, -17.713, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.900,COM5,, 0.074, 0.004, 1.016, -0.244, 0.122, 0.610, -0.533, 0.115, -0.082, 127.020, -17.693, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.900,COM5,, 0.055, 0.004, 1.016, -0.244, 0.122, 0.610, -0.533, 0.115, -0.082, 127.020, -17.680, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:47.900,COM5,, 0.055, 0.007, 1.018, 0.305, -0.061, 0.000, -0.533, 0.115, -0.082, 127.020, -17.667, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.912,COM3,, -0.483, 0.017, 1.006, 0.000, 0.000, 0.122, -0.093, -0.621, -2.038, 59.813, 62.820, -171.567, 27.65,,,,,,,,,,,,,,,,
 12:54:47.912,COM3,, -0.483, 0.017, 1.006, 0.000, 0.000, 0.122, -0.093, -0.588, -2.038, 59.780, 62.827, -171.567, 27.65,,,,,,,,,,,,,,,,
 12:54:47.912,COM3,, -0.483, 0.017, 1.006, 0.000, 0.000, 0.122, -0.093, -0.549, -2.032, 59.740, 62.847, -171.567, 27.65,,,,,,,,,,,,,,,,
 12:54:47.912,COM3,, -0.481, 0.017, 1.006, 0.000, 0.000, 0.122, -0.093, -0.505, -2.032, 59.700, 62.860, -171.567, 27.65,,,,,,,,,,,,,,,,
 12:54:47.912,COM3,, -0.481, -0.002, 1.007, -0.183, 0.122, 0.610, -0.093, -0.467, -2.032, 59.653, 62.873, -171.567, 27.69,,,,,,,,,,,,,,,,
 12:54:47.912,COM3,, -0.481, -0.002, 1.007, -0.183, 0.122, 0.610, -0.093, -0.423, -2.027, 59.607, 62.893, -171.567, 27.69,,,,,,,,,,,,,,,,
 12:54:47.941,COM3,, -0.481, -0.002, 1.007, -0.183, 0.122, 0.610, -0.093, -0.374, -2.027, 59.553, 62.893, -171.567, 27.69,,,,,,,,,,,,,,,,
 12:54:47.941,COM3,, -0.446, -0.002, 1.007, -0.183, 0.122, 0.610, -0.093, -0.324, -2.021, 59.500, 62.893, -171.567, 27.69,,,,,,,,,,,,,,,,
 12:54:47.941,COM3,, -0.446, 0.004, 1.007, -0.122, 0.305, 0.000, -0.093, -0.280, -2.021, 59.440, 62.893, -171.567, 27.65,,,,,,,,,,,,,,,,
 12:54:47.941,COM3,, -0.446, 0.004, 1.007, -0.122, 0.305, 0.000, -0.093, -0.231, -2.021, 59.393, 62.887, -171.567, 27.65,,,,,,,,,,,,,,,,
 12:54:47.941,COM3,, -0.446, 0.004, 1.007, -0.122, 0.305, 0.000, -0.093, -0.181, -2.021, 59.347, 62.880, -171.567, 27.65,,,,,,,,,,,,,,,,
 12:54:47.941,COM3,, -0.372, 0.004, 1.007, -0.122, 0.305, 0.000, -0.093, -0.126, -2.021, 59.300, 62.860, -171.567, 27.65,,,,,,,,,,,,,,,,
 12:54:47.941,COM3,, -0.372, 0.000, 1.007, -0.732, 1.038, -1.831, -0.099, -0.071, -2.032, 59.273, 62.827, -171.567, 27.68,,,,,,,,,,,,,,,,
 12:54:47.949,COM5,, 0.055, 0.007, 1.018, 0.305, -0.061, 0.000, -0.533, 0.115, -0.082, 127.000, -17.660, -199.007, 29.29,,,,,,,,,,,,,,,,
